"","file_handles","avg_received_size","min_request_size","max_request_size","avg_distance","pattern_description"
"579618",1,32,32,32,121980.234375,"SS"
"579619",1,32,32,32,118435.3515625,"SS"
"579620",1,32,32,32,110985.5546875,"SS"
"579621",1,32,32,32,109306.546875,"SS"
"579622",1,32,32,32,113069.484375,"SS"
"579623",1,32,32,32,117374.546875,"SS"
"579624",1,32,32,32,110495.2265625,"SS"
"579625",1,32,32,32,97424.703125,"SS"
"579626",1,32,32,32,92493.75,"SS"
"579627",1,32,32,32,83798.65625,"SS"
"579628",1,32,32,32,67149.3203125,"SS"
"579629",1,32,32,32,53185.77734375,"SS"
"579630",1,32,32,32,5176.2333984375,"SS"
"579631",1,32,32,32,10867.7119140625,"SS"
"579632",1,32,32,32,20604.525390625,"SS"
"579633",1,32,32,32,23689.580078125,"SS"
"579634",1,32,32,32,25398.671875,"SS"
"579635",1,32,32,32,29396.41015625,"SS"
"579636",1,32,32,32,37015.578125,"SS"
"579637",1,32,32,32,36947.11328125,"SS"
"579638",1,32,32,32,42158.25,"SS"
"579639",1,32,32,32,40776.4296875,"SS"
"579640",1,32,32,32,49871.00390625,"SS"
"579641",1,32,32,32,57777.06640625,"SS"
"579642",1,32,32,32,55929.5078125,"SS"
"579643",1,32,32,32,54226.390625,"SS"
"579644",1,32,32,32,63226.19140625,"SS"
"579645",1,32,32,32,64567.46875,"SS"
"579646",1,32,32,32,70401.6171875,"SS"
"579647",1,32,32,32,69492.7109375,"SS"
"579648",1,32,32,32,67048.671875,"SS"
"579649",1,32,32,32,69204.5625,"SS"
"579650",1,32,32,32,71776.4140625,"SS"
"579651",1,32,32,32,69350.4609375,"SS"
"580393",1,32,32,32,151281,"SS"
"580394",1,32,32,32,160289.53125,"SS"
"580395",1,32,32,32,133659.703125,"SS"
"580396",1,32,32,32,151639.640625,"SS"
"580397",1,32,32,32,131377.75,"SS"
"580398",1,32,32,32,139519.015625,"SS"
"580399",1,32,32,32,118735.1640625,"SS"
"580400",1,32,32,32,103624.203125,"SS"
"580401",1,32,32,32,136293.125,"SS"
"580402",1,32,32,32,109978.28125,"SS"
"580403",1,32,32,32,115464.9765625,"SS"
"580404",1,32,32,32,107226.140625,"SS"
"580405",1,32,32,32,96923.9140625,"SS"
"580406",1,32,32,32,87247.1171875,"SS"
"580407",1,32,32,32,76204.484375,"SS"
"580408",1,32,32,32,71309.828125,"SS"
"580409",1,32,32,32,66509.4609375,"SS"
"580410",1,32,32,32,0,"SS"
"580411",1,32,32,32,18204.3515625,"SS"
"580412",1,32,32,32,37918.75390625,"SS"
"580413",1,32,32,32,50451.8359375,"SS"
"580414",1,32,32,32,53340.12109375,"SS"
"580415",1,32,32,32,110940.8984375,"SS"
"580416",1,32,32,32,137467.921875,"SS"
"580417",1,32,32,32,150637.90625,"SS"
"580418",1,32,32,32,177525.890625,"SS"
"580419",1,32,32,32,81370.1015625,"SS"
"580420",1,32,32,32,91520.2265625,"SS"
"580421",1,32,32,32,96184.6484375,"SS"
"580422",1,32,32,32,146849.65625,"SS"
"580423",1,32,32,32,122573.890625,"SS"
"580424",1,32,32,32,149675.703125,"SS"
"580425",1,32,32,32,136190.125,"SS"
"580426",1,32,32,32,156788.09375,"SS"
"580427",1,32,32,32,147176.40625,"SS"
"580428",1,32,32,32,154821.796875,"SS"
"580429",1,32,32,32,154139.875,"SS"
"580430",1,32,32,32,139877.046875,"SS"
"580431",1,32,32,32,210290.15625,"SS"
"580432",1,32,32,32,157616.265625,"SS"
"581064",32,256,0,256,0,"FP"
"581065",32,256,0,256,0,"FP"
"581066",32,256,0,256,0,"FP"
"581067",32,256,0,256,0,"FP"
"581068",32,256,0,256,0,"FP"
"581069",32,256,0,256,0,"FP"
"581070",32,256,0,256,0,"FP"
"581071",32,256,0,256,0,"FP"
"581072",32,256,256,256,0,"FP"
"581073",32,256,0,256,0,"FP"
"581074",32,256,0,256,0,"FP"
"581075",32,256,0,256,0,"FP"
"581076",32,256,0,256,0,"FP"
"581077",32,256,0,256,0,"FP"
"581078",32,256,0,256,0,"FP"
"581079",32,256,0,256,0,"FP"
"581080",32,256,0,256,0,"FP"
"581081",32,256,0,256,0,"FP"
"581082",32,0,0,256,0,"FP"
"581083",32,256,256,256,0,"FP"
"581084",32,256,256,256,0,"FP"
"581085",32,256,256,256,0,"FP"
"581086",32,256,256,256,0,"FP"
"581087",32,256,0,256,0,"FP"
"581088",32,256,0,256,0,"FP"
"581089",32,256,0,256,0,"FP"
"581090",32,256,0,256,0,"FP"
"581091",32,256,0,256,0,"FP"
"581092",32,256,256,256,0,"FP"
"581093",32,256,0,256,0,"FP"
"581094",32,256,0,256,0,"FP"
"581095",32,256,0,256,0,"FP"
"581096",32,256,0,256,0,"FP"
"581097",32,256,0,256,0,"FP"
"581098",32,256,0,256,0,"FP"
"581099",32,256,0,256,0,"FP"
"581100",32,256,0,256,0,"FP"
"581101",32,256,0,256,0,"FP"
"581102",32,256,256,256,0,"FP"
"581103",32,256,256,256,0,"FP"
"581575",32,256,0,256,0,"FP"
"581576",32,256,0,256,0,"FP"
"581577",32,128,0,256,0,"FP"
"581578",32,256,0,256,0,"FP"
"581579",32,256,0,256,0,"FP"
"581580",32,128,0,256,0,"FP"
"581581",32,256,0,256,0,"FP"
"581582",32,128,0,256,0,"FP"
"581583",32,256,0,256,0,"FP"
"581584",32,256,0,256,0,"FP"
"581585",32,256,0,256,0,"FP"
"581586",32,256,0,256,0,"FP"
"581587",32,0,0,256,0,"FP"
"581588",32,256,0,256,0,"FP"
"581589",32,256,0,256,0,"FP"
"581590",32,256,0,256,0,"FP"
"581591",32,256,0,256,0,"FP"
"581592",32,256,0,256,0,"FP"
"581593",32,256,0,256,0,"FP"
"581594",32,256,0,256,0,"FP"
"581595",32,128,0,256,0,"FP"
"581596",32,0,0,256,0,"FP"
"581597",32,0,0,256,0,"FP"
"581598",32,256,256,256,0,"FP"
"581600",32,0,0,256,0,"FP"
"581601",32,256,0,256,0,"FP"
"581602",32,256,0,256,0,"FP"
"581603",32,256,0,256,0,"FP"
"581604",32,256,0,256,0,"FP"
"581605",32,256,0,256,0,"FP"
"581606",32,256,0,256,0,"FP"
"581607",32,256,0,256,0,"FP"
"581608",32,256,0,256,0,"FP"
"581609",32,256,0,256,0,"FP"
"581610",32,256,0,256,0,"FP"
"581611",32,256,0,256,0,"FP"
"581612",32,256,0,256,0,"FP"
"581613",32,256,0,256,0,"FP"
"581614",32,256,0,256,0,"FP"
"582205",1,256,256,256,351342.90625,"SS"
"582206",1,256,256,256,478797.90625,"SS"
"582207",1,256,256,256,404087.4375,"SS"
"582208",1,256,256,256,475431.96875,"SS"
"582209",1,256,256,256,362300.25,"SS"
"582210",1,256,256,256,345392.46875,"SS"
"582211",1,256,256,256,403064.03125,"SS"
"582212",1,256,256,256,433373.84375,"SS"
"582213",1,256,256,256,467940.78125,"SS"
"582214",1,256,256,256,449163.625,"SS"
"582215",1,256,256,256,359840,"SS"
"582216",1,256,256,256,382147.75,"SS"
"582217",1,256,256,256,466368.03125,"SS"
"582218",1,256,256,256,430774.875,"SS"
"582219",1,256,256,256,543155.25,"SS"
"582220",1,256,256,256,251741.109375,"SS"
"582221",1,256,256,256,311134.28125,"SS"
"582222",1,256,256,256,230542.90625,"SS"
"582223",1,256,256,256,238637.171875,"SS"
"582224",1,256,256,256,150552.390625,"SS"
"582225",1,256,256,256,238518.875,"SS"
"582226",1,256,256,256,107629.7109375,"SS"
"582227",1,256,256,256,18192.251953125,"SS"
"582228",1,256,256,256,34760.3515625,"SS"
"582229",1,256,256,256,47172.6875,"SS"
"582230",1,256,256,256,72363.8359375,"SS"
"582231",1,256,256,256,121330.1484375,"SS"
"582232",1,256,256,256,95394.8984375,"SS"
"582233",1,256,256,256,183066.671875,"SS"
"582234",1,256,256,256,153069.046875,"SS"
"582235",1,256,256,256,137489.875,"SS"
"582236",1,256,256,256,162869.921875,"SS"
"582237",1,256,256,256,137683.484375,"SS"
"582238",1,256,256,256,174598.421875,"SS"
"582239",1,256,256,256,214846.578125,"SS"
"582240",1,256,256,256,290009.9375,"SS"
"582241",1,256,256,256,241907.5,"SS"
"582242",1,256,256,256,352481.875,"SS"
"582243",1,256,256,256,267927.28125,"SS"
"582244",1,256,256,256,319801.5,"SS"
"582898",1,256,256,256,267287.21875,"SS"
"582899",1,256,256,256,271402.65625,"SS"
"582900",1,256,256,256,180317.078125,"SS"
"582901",1,256,256,256,154441.140625,"SS"
"582902",1,256,256,256,268706.90625,"SS"
"582903",1,256,256,256,122794.6640625,"SS"
"582904",1,256,256,256,247708.453125,"SS"
"582905",1,256,256,256,188013.71875,"SS"
"582906",1,256,256,256,108970.6640625,"SS"
"582907",1,256,256,256,0,"SS"
"582908",1,256,256,256,57856,"SS"
"582909",1,256,256,256,57856,"SS"
"582910",1,256,256,256,53211.4296875,"SS"
"582911",1,256,256,256,53211.4296875,"SS"
"582912",1,256,256,256,53211.4296875,"SS"
"582913",1,256,256,256,237712.6875,"SS"
"582914",1,256,256,256,24155.4296875,"SS"
"582915",1,256,256,256,196589.71875,"SS"
"582916",1,256,256,256,176303.15625,"SS"
"582917",1,256,256,256,40256,"SS"
"582918",1,256,256,256,358811.84375,"SS"
"582919",1,256,256,256,53760.00390625,"SS"
"582920",1,256,256,256,38427.42578125,"SS"
"582921",1,256,256,256,387302.40625,"SS"
"582922",1,256,256,256,186394.953125,"SS"
"582923",1,256,256,256,147181.03125,"SS"
"582924",1,256,256,256,256216.203125,"SS"
"582925",1,256,256,256,303564.8125,"SS"
"582926",1,256,256,256,364277.3125,"SS"
"582927",1,256,256,256,97279.9921875,"SS"
"582928",1,256,256,256,301255.125,"SS"
"582929",1,256,256,256,257664,"SS"
"582930",1,256,256,256,83968.0078125,"SS"
"582931",1,256,256,256,62105.6015625,"SS"
"582932",1,256,256,256,211130.21875,"SS"
"582933",1,256,256,256,279311.5,"SS"
"582934",1,256,256,256,279978.6875,"SS"
"582935",1,256,256,256,347144.21875,"SS"
"582936",1,256,256,256,410780.90625,"SS"
"582937",1,256,256,256,344384.0625,"SS"
"583384",512,32,32,32,0,"FP"
"583385",512,32,32,32,0,"FP"
"583386",512,32,32,32,0,"FP"
"583387",512,32,32,32,0,"FP"
"583388",512,32,32,32,0,"FP"
"583389",512,32,32,32,0,"FP"
"583390",512,32,32,32,0,"FP"
"583391",512,32,32,32,0,"FP"
"583392",512,32,32,32,0,"FP"
"583393",512,32,32,32,0,"FP"
"583394",512,32,32,32,0,"FP"
"583395",512,32,32,32,0,"FP"
"583396",512,32,32,32,0,"FP"
"583397",512,32,32,32,0,"FP"
"583398",512,32,32,32,0,"FP"
"583399",512,32,32,32,0,"FP"
"583400",512,32,32,32,0,"FP"
"583401",512,32,32,32,0,"FP"
"583402",512,32,32,32,0,"FP"
"583403",512,32,32,32,0,"FP"
"583404",512,32,32,32,0,"FP"
"583405",512,32,32,32,0,"FP"
"583406",512,32,32,32,0,"FP"
"583407",512,32,32,32,0,"FP"
"583408",512,32,32,32,0,"FP"
"583409",512,32,32,32,0,"FP"
"583410",512,32,32,32,0,"FP"
"583411",512,32,32,32,0,"FP"
"583412",512,32,32,32,0,"FP"
"583413",512,32,32,32,0,"FP"
"583414",512,32,32,32,0,"FP"
"583415",512,32,32,32,0,"FP"
"583416",512,32,32,32,0,"FP"
"583417",512,32,32,32,0,"FP"
"583418",512,32,32,32,0,"FP"
"583419",512,32,32,32,0,"FP"
"583420",512,32,32,32,0,"FP"
"583421",512,32,32,32,0,"FP"
"583422",512,32,32,32,0,"FP"
"583423",512,32,32,32,0,"FP"
"584224",512,0,0,32,0,"FP"
"584225",512,0,0,32,0,"FP"
"584226",512,0,0,32,0,"FP"
"584227",512,0,0,32,0,"FP"
"584228",512,0,0,32,0,"FP"
"584229",512,0,0,32,0,"FP"
"584230",512,0,0,32,0,"FP"
"584231",512,0,0,32,0,"FP"
"584232",512,0,0,32,0,"FP"
"584233",512,0,0,32,0,"FP"
"584234",512,0,0,32,0,"FP"
"584235",512,0,0,32,0,"FP"
"584236",512,0,0,32,0,"FP"
"584237",512,0,0,32,0,"FP"
"584238",512,0,0,32,0,"FP"
"584239",512,0,0,32,0,"FP"
"584240",512,0,0,32,0,"FP"
"584241",512,0,0,32,0,"FP"
"584242",512,0,0,32,0,"FP"
"584243",512,0,0,32,0,"FP"
"584244",512,0,0,32,0,"FP"
"584245",512,0,0,32,0,"FP"
"584246",512,0,0,32,0,"FP"
"584247",512,0,0,32,0,"FP"
"584248",512,0,0,32,0,"FP"
"584249",512,0,0,32,0,"FP"
"584250",512,0,0,32,0,"FP"
"584251",512,0,0,32,0,"FP"
"584252",512,0,0,32,0,"FP"
"584253",512,0,0,32,0,"FP"
"584254",512,0,0,32,0,"FP"
"584255",512,0,0,32,0,"FP"
"584256",512,0,0,32,0,"FP"
"584257",512,0,0,32,0,"FP"
"584258",512,0,0,32,0,"FP"
"584260",512,0,0,32,0,"FP"
"584261",512,0,0,32,0,"FP"
"584262",512,0,0,32,0,"FP"
"584263",512,0,0,32,0,"FP"
"585300",64,32,32,32,0,"FP"
"585301",64,32,32,32,0,"FP"
"585302",64,32,32,32,0,"FP"
"585303",64,32,32,32,0,"FP"
"585304",64,32,32,32,0,"FP"
"585305",64,32,32,32,0,"FP"
"585306",64,32,32,32,0,"FP"
"585307",64,32,32,32,0,"FP"
"585308",64,32,32,32,0,"FP"
"585309",64,32,32,32,0,"FP"
"585310",64,32,32,32,0,"FP"
"585311",64,32,32,32,0,"FP"
"585312",64,32,32,32,0,"FP"
"585313",64,32,32,32,0,"FP"
"585314",64,32,32,32,0,"FP"
"585315",64,32,32,32,0,"FP"
"585316",64,32,0,32,0,"FP"
"585317",64,32,0,32,0,"FP"
"585318",64,32,0,32,0,"FP"
"585319",64,0,0,32,0,"FP"
"585320",64,32,32,32,0,"FP"
"585321",64,32,32,32,0,"FP"
"585322",64,32,32,32,0,"FP"
"585323",64,32,32,32,0,"FP"
"585324",64,32,32,32,0,"FP"
"585325",64,32,32,32,0,"FP"
"585326",64,32,32,32,0,"FP"
"585327",64,32,32,32,0,"FP"
"585328",64,32,32,32,0,"FP"
"585329",64,32,32,32,0,"FP"
"585330",64,32,32,32,0,"FP"
"585331",64,32,32,32,0,"FP"
"585332",64,32,32,32,0,"FP"
"585333",64,32,32,32,0,"FP"
"585334",64,32,32,32,0,"FP"
"585335",64,32,32,32,0,"FP"
"585336",64,32,32,32,0,"FP"
"585337",64,32,32,32,0,"FP"
"585338",64,32,32,32,0,"FP"
"587252",64,32,0,32,0,"FP"
"587253",64,32,0,32,0,"FP"
"587254",64,32,0,32,0,"FP"
"587255",64,0,0,32,0,"FP"
"587256",64,0,0,32,0,"FP"
"587258",32,32,32,32,0,"FP"
"587259",64,32,0,32,0,"FP"
"587260",64,32,0,32,0,"FP"
"587261",64,32,0,32,0,"FP"
"587262",64,0,0,32,0,"FP"
"587263",64,0,0,32,0,"FP"
"587264",64,32,0,32,0,"FP"
"587266",64,32,0,32,0,"FP"
"587267",64,0,0,32,0,"FP"
"587268",64,32,0,32,0,"FP"
"587269",64,32,0,32,0,"FP"
"587270",64,0,0,32,0,"FP"
"587271",64,32,0,32,0,"FP"
"587272",64,0,0,32,0,"FP"
"587273",64,32,0,32,0,"FP"
"587274",64,32,0,32,0,"FP"
"587275",64,32,0,32,0,"FP"
"587276",64,0,0,32,0,"FP"
"587277",64,32,0,32,0,"FP"
"587278",64,32,0,32,0,"FP"
"587279",64,32,0,32,0,"FP"
"587280",64,32,0,32,0,"FP"
"587281",64,32,0,32,0,"FP"
"587282",64,32,0,32,0,"FP"
"587283",64,0,0,32,0,"FP"
"587284",64,32,0,32,0,"FP"
"587285",64,32,0,32,0,"FP"
"587286",64,32,0,32,0,"FP"
"587287",64,0,0,32,0,"FP"
"587288",64,32,0,32,0,"FP"
"587289",64,32,0,32,0,"FP"
"587290",64,0,0,32,0,"FP"
"587291",64,32,0,32,0,"FP"
"589116",1,32,32,32,1533596.5,"SC"
"589117",1,32,32,32,1545146,"SC"
"589118",1,32,32,32,1449927.25,"SC"
"589119",1,32,32,32,1367946.5,"SC"
"589120",1,32,32,32,1143553.75,"SC"
"589121",1,32,32,32,1368973.375,"SC"
"589122",1,32,32,32,1452121,"SC"
"589123",1,32,32,32,1396077.25,"SC"
"589124",1,32,32,32,1467257.875,"SC"
"589125",1,32,32,32,1325352,"SC"
"589126",1,32,32,32,1320043.5,"SC"
"589127",1,32,32,32,1351573.875,"SC"
"589128",1,32,32,32,1417978.125,"SC"
"589129",1,32,32,32,1307914.75,"SC"
"589130",1,32,32,32,1386633,"SC"
"589131",1,32,32,32,1328522.5,"SC"
"589132",1,32,32,32,1391988,"SC"
"589133",1,32,32,32,1383841.25,"SC"
"589134",1,32,32,32,1368734.5,"SC"
"589135",1,32,32,32,1437251.375,"SC"
"589136",1,32,32,32,1474480.75,"SC"
"589137",1,32,32,32,1359468.25,"SC"
"589138",1,32,32,32,1301357.25,"SC"
"589139",1,32,32,32,1259659.625,"SC"
"589140",1,32,32,32,1276993.625,"SC"
"589141",1,32,32,32,1403878.625,"SC"
"589142",1,32,32,32,1835487.25,"SC"
"589143",1,32,32,32,1587887.375,"SC"
"589144",1,32,32,32,1371511.375,"SC"
"589145",1,32,32,32,1399962.5,"SC"
"589146",1,32,32,32,1353664.5,"SC"
"589147",1,32,32,32,1392197.125,"SC"
"589148",1,32,32,32,1401023.75,"SC"
"589149",1,32,32,32,1323897.625,"SC"
"589150",1,32,32,32,1406625.625,"SC"
"589151",1,32,32,32,1394869.875,"SC"
"589152",1,32,32,32,1319570.5,"SC"
"589153",1,32,32,32,1401675.875,"SC"
"589154",1,32,32,32,1335117.125,"SC"
"589850",1,32,32,32,1228327.75,"SC"
"589851",1,32,32,32,1206272.25,"SC"
"589852",1,32,32,32,1371474.875,"SC"
"589853",1,32,32,32,1217082.75,"SC"
"589854",1,32,32,32,1338699.625,"SC"
"589855",1,32,32,32,1227855.375,"SC"
"589856",1,32,32,32,1235735.625,"SC"
"589857",1,32,32,32,1358764.75,"SC"
"589858",1,32,32,32,1429433.625,"SC"
"589859",1,32,32,32,1108835.375,"SC"
"589860",1,32,32,32,1302093.25,"SC"
"589861",1,32,32,32,1566818.5,"SC"
"589862",1,32,32,32,1352138.625,"SC"
"589863",1,32,32,32,1439220.75,"SC"
"589864",1,32,32,32,1235635.875,"SC"
"589865",1,32,32,32,1340237.375,"SC"
"589866",1,32,32,32,1236079.5,"SC"
"589867",1,32,32,32,1382386.25,"SC"
"589868",1,32,32,32,974733.3125,"SC"
"589869",1,32,32,32,67359.3828125,"SC"
"589870",1,32,32,32,1360738.5,"SC"
"589871",1,32,32,32,1559345,"SC"
"589872",1,32,32,32,1025799.25,"SC"
"589873",1,32,32,32,1273754.375,"SC"
"589874",1,32,32,32,1444052,"SC"
"589875",1,32,32,32,1365981.375,"SC"
"589876",1,32,32,32,1434896,"SC"
"589877",1,32,32,32,1380249.5,"SC"
"589878",1,32,32,32,1268921.625,"SC"
"589879",1,32,32,32,1412539,"SC"
"589880",1,32,32,32,1232890,"SC"
"589881",1,32,32,32,1432796.5,"SC"
"589882",1,32,32,32,1185328,"SC"
"589883",1,32,32,32,1272852.875,"SC"
"589884",1,32,32,32,1366470.25,"SC"
"589885",1,32,32,32,1440307.375,"SC"
"589886",1,32,32,32,1479682.125,"SC"
"589887",1,32,32,32,1401533.625,"SC"
"589888",1,32,32,32,1198455.375,"SC"
"589889",1,32,32,32,1444864.5,"SC"
"590449",1,256,256,256,201452.359375,"SS"
"590450",1,256,256,256,199849.359375,"SS"
"590451",1,256,256,256,203298.59375,"SS"
"590452",1,256,256,256,211553.75,"SS"
"590453",1,256,256,256,225204.375,"SS"
"590454",1,256,256,256,212433.515625,"SS"
"590455",1,256,256,256,225823.046875,"SS"
"590456",1,256,256,256,222472.671875,"SS"
"590457",1,256,256,256,220288.03125,"SS"
"590458",1,256,256,256,233427.140625,"SS"
"590459",1,256,256,256,186856,"SS"
"590460",1,256,256,256,181737.734375,"SS"
"590461",1,256,256,256,182997.359375,"SS"
"590462",1,256,256,256,178109.6875,"SS"
"590463",1,256,256,256,157620.84375,"SS"
"590464",1,256,256,256,137159.984375,"SS"
"590465",1,256,256,256,127738.171875,"SS"
"590466",1,256,256,256,81066.6640625,"SS"
"590467",1,256,256,256,41565.5078125,"SS"
"590468",1,256,256,256,46418.11328125,"SS"
"590469",1,256,256,256,46985.22265625,"SS"
"590470",1,256,256,256,53960.45703125,"SS"
"590471",1,256,256,256,52603.828125,"SS"
"590472",1,256,256,256,64212.24609375,"SS"
"590473",1,256,256,256,62963.7109375,"SS"
"590474",1,256,256,256,75115.234375,"SS"
"590475",1,256,256,256,82761.4140625,"SS"
"590476",1,256,256,256,91599.0234375,"SS"
"590477",1,256,256,256,98441.7578125,"SS"
"590478",1,256,256,256,126845.078125,"SS"
"590479",1,256,256,256,94986.2421875,"SS"
"590480",1,256,256,256,116226.1953125,"SS"
"590481",1,256,256,256,96224.7890625,"SS"
"590482",1,256,256,256,108687.265625,"SS"
"590483",1,256,256,256,106753.6796875,"SS"
"590484",1,256,256,256,129682.2890625,"SS"
"590485",1,256,256,256,127606.1328125,"SS"
"590486",1,256,256,256,146401.671875,"SS"
"590487",1,256,256,256,121637.2265625,"SS"
"590629",1,256,256,256,314697.0625,"SS"
"590630",1,256,256,256,249490.296875,"SS"
"590631",1,256,256,256,269021.0625,"SS"
"590632",1,256,256,256,256178.53125,"SS"
"590633",1,256,256,256,284283.96875,"SS"
"590634",1,256,256,256,260387.046875,"SS"
"590635",1,256,256,256,263308.84375,"SS"
"590636",1,256,256,256,325522.875,"SS"
"590637",1,256,256,256,228254.140625,"SS"
"590638",1,256,256,256,268613.09375,"SS"
"590639",1,256,256,256,210662.40625,"SS"
"590640",1,256,256,256,220716.5625,"SS"
"590641",1,256,256,256,196111.984375,"SS"
"590642",1,256,256,256,173373.4375,"SS"
"590643",1,256,256,256,199589.640625,"SS"
"590644",1,256,256,256,154359.1875,"SS"
"590645",1,256,256,256,127885.25,"SS"
"590646",1,256,256,256,149057.078125,"SS"
"590647",1,256,256,256,97325.171875,"SS"
"590648",1,256,256,256,64659.0625,"SS"
"590649",1,256,256,256,124681.84375,"SS"
"590650",1,256,256,256,122005.90625,"SS"
"590651",1,256,256,256,172829.9375,"SS"
"590652",1,256,256,256,371003.0625,"SS"
"590653",1,256,256,256,282103.84375,"SS"
"590654",1,256,256,256,498300.46875,"SS"
"590655",1,256,256,256,268805.0625,"SS"
"590656",1,256,256,256,410014.25,"SS"
"590657",1,256,256,256,41596.4453125,"SS"
"590658",1,256,256,256,56386.9609375,"SS"
"590659",1,256,256,256,482913.59375,"SS"
"590660",1,256,256,256,292623.96875,"SS"
"590661",1,256,256,256,260879.796875,"SS"
"590662",1,256,256,256,308615.15625,"SS"
"590663",1,256,256,256,519895.90625,"SS"
"590664",1,256,256,256,349255.125,"SS"
"590665",1,256,256,256,523162.96875,"SS"
"590666",1,256,256,256,214569.0625,"SS"
"590667",1,256,256,256,690756.0625,"SS"
"590879",64,256,0,256,0,"FP"
"590880",64,256,0,256,0,"FP"
"590881",64,256,0,256,0,"FP"
"590882",64,256,0,256,0,"FP"
"590883",64,256,0,256,0,"FP"
"590884",64,256,0,256,0,"FP"
"590885",64,256,0,256,0,"FP"
"590886",64,256,0,256,0,"FP"
"590887",64,256,0,256,0,"FP"
"590888",64,256,0,256,0,"FP"
"590889",64,256,0,256,0,"FP"
"590890",64,256,0,256,0,"FP"
"590891",64,256,0,256,0,"FP"
"590892",64,256,0,256,0,"FP"
"590893",64,256,0,256,0,"FP"
"590894",64,256,0,256,0,"FP"
"590895",64,256,0,256,0,"FP"
"590896",64,256,0,256,0,"FP"
"590897",64,256,0,256,0,"FP"
"590898",64,0,0,256,0,"FP"
"590899",64,256,256,256,0,"FP"
"590900",64,256,256,256,0,"FP"
"590901",64,256,0,256,0,"FP"
"590902",64,256,0,256,0,"FP"
"590903",64,256,0,256,0,"FP"
"590904",64,256,0,256,0,"FP"
"590905",64,256,0,256,0,"FP"
"590906",64,256,0,256,0,"FP"
"590907",64,256,256,256,0,"FP"
"590908",64,256,0,256,0,"FP"
"590909",64,256,0,256,0,"FP"
"590910",64,256,0,256,0,"FP"
"590911",64,256,0,256,0,"FP"
"590912",64,256,0,256,0,"FP"
"590913",64,256,0,256,0,"FP"
"590914",64,256,0,256,0,"FP"
"590915",64,256,0,256,0,"FP"
"590916",64,256,0,256,0,"FP"
"590917",64,256,0,256,0,"FP"
"590918",64,256,0,256,0,"FP"
"591422",64,256,0,256,0,"FP"
"591424",64,256,0,256,0,"FP"
"591425",64,0,0,256,0,"FP"
"591426",64,256,0,256,0,"FP"
"591427",64,0,0,256,0,"FP"
"591428",64,0,0,256,0,"FP"
"591429",64,256,0,256,0,"FP"
"591431",64,256,0,256,0,"FP"
"591432",64,0,0,256,0,"FP"
"591433",64,0,0,256,0,"FP"
"591434",64,0,0,256,0,"FP"
"591435",64,0,0,256,0,"FP"
"591436",64,0,0,256,0,"FP"
"591437",64,0,0,256,0,"FP"
"591438",64,0,0,256,0,"FP"
"591439",64,0,0,256,0,"FP"
"591440",28,256,256,256,0,"FP"
"591441",64,256,0,256,0,"FP"
"591442",64,0,0,256,0,"FP"
"591444",64,0,0,256,0,"FP"
"591445",64,0,0,256,0,"FP"
"591446",64,256,0,256,0,"FP"
"591448",64,256,0,256,0,"FP"
"591450",64,256,0,256,0,"FP"
"591451",64,0,0,256,0,"FP"
"591452",64,0,0,256,0,"FP"
"591453",64,256,0,256,0,"FP"
"591455",64,256,0,256,0,"FP"
"591456",64,0,0,256,0,"FP"
"591457",64,0,0,256,0,"FP"
"591458",64,256,0,256,0,"FP"
"591459",64,0,0,256,0,"FP"
"591899",128,256,0,256,0,"FP"
"591900",128,256,0,256,0,"FP"
"591901",128,256,0,256,0,"FP"
"591902",128,256,0,256,0,"FP"
"591903",128,256,0,256,0,"FP"
"591904",128,256,256,256,0,"FP"
"591905",128,256,0,256,0,"FP"
"591906",128,256,0,256,0,"FP"
"591907",128,256,0,256,0,"FP"
"591908",128,256,0,256,0,"FP"
"591909",128,256,0,256,0,"FP"
"591910",128,256,0,256,0,"FP"
"591911",128,256,0,256,0,"FP"
"591912",128,256,0,256,0,"FP"
"591913",128,256,0,256,0,"FP"
"591914",128,256,0,256,0,"FP"
"591915",128,256,0,256,0,"FP"
"591916",128,0,0,256,0,"FP"
"591917",128,0,0,256,0,"FP"
"591918",128,256,0,256,0,"FP"
"591919",128,256,0,256,0,"FP"
"591920",128,256,256,256,0,"FP"
"591921",128,256,0,256,0,"FP"
"591922",128,256,256,256,0,"FP"
"591923",128,256,256,256,0,"FP"
"591924",128,256,0,256,0,"FP"
"591925",128,256,256,256,0,"FP"
"591926",128,256,0,256,0,"FP"
"591927",128,256,256,256,0,"FP"
"591928",128,256,256,256,0,"FP"
"591929",128,256,0,256,0,"FP"
"591930",128,256,0,256,0,"FP"
"591931",128,256,0,256,0,"FP"
"591932",128,256,0,256,0,"FP"
"591933",128,256,0,256,0,"FP"
"591934",128,256,0,256,0,"FP"
"591935",128,256,0,256,0,"FP"
"591936",128,256,0,256,0,"FP"
"591937",128,256,0,256,0,"FP"
"591938",128,256,0,256,0,"FP"
"592192",128,0,0,256,0,"FP"
"592193",128,0,0,256,0,"FP"
"592194",128,0,0,256,0,"FP"
"592195",128,0,0,256,0,"FP"
"592196",128,0,0,256,0,"FP"
"592197",128,0,0,256,0,"FP"
"592198",128,0,0,256,0,"FP"
"592199",128,0,0,256,0,"FP"
"592200",128,0,0,256,0,"FP"
"592201",128,0,0,256,0,"FP"
"592202",128,0,0,256,0,"FP"
